"modality","question","word","given_count","selected_count","model_rating","select_rate","r_modality","p_modality"
"Foot_leg","Foot_leg.4","crilders",72,45,0.5363831,0.625,0.198418944498529,0.311454459768077
"Foot_leg","Foot_leg.4","erpechitades",72,24,0,0.333333333333333,0.198418944498529,0.311454459768077
"Foot_leg","Foot_leg.4","refomped",72,48,0.53298634,0.666666666666667,0.198418944498529,0.311454459768077
"Foot_leg","Foot_leg.4","saglidity",72,19,0.40026793,0.263888888888889,0.198418944498529,0.311454459768077
"Foot_leg","Foot_leg.4","spaightness",72,37,0.06873383,0.513888888888889,0.198418944498529,0.311454459768077
"Foot_leg","Foot_leg.4","squeasts",72,30,0.031194605,0.416666666666667,0.198418944498529,0.311454459768077
"Gustatory","Gustatory.1","ancechuttos",69,38,0.98296213,0.550724637681159,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.1","brolorous",69,38,0.49728912,0.550724637681159,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.1","fifuffies",69,28,0.9725727,0.405797101449275,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.1","fleceils",69,32,0.24692957,0.463768115942029,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.1","frumbered",69,18,0,0.260869565217391,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.1","susteries",69,41,0.98816085,0.594202898550725,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.1","thrurring",69,12,0.01830756,0.173913043478261,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.2","alphociration",80,24,0.009458214,0.3,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.2","ascodiments",80,52,0.9427344,0.65,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.2","bambeagna",80,38,0.9150879,0.475,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.2","boincole",80,22,0.9230422,0.275,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.2","figels",80,43,0.027846806,0.5375,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.2","flicetock",80,23,0.17097029,0.2875,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.2","myrticates",80,38,0.15342122,0.475,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.3","aspintades",67,37,0.8742541,0.552238805970149,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.3","diturably",67,13,0.016600505,0.194029850746269,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.3","erpechitades",67,25,0.9070376,0.373134328358209,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.3","marreccone",67,33,0.898686,0.492537313432836,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.3","rehotes",67,22,0.04862415,0.328358208955224,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.3","scalilla",67,38,0.16741812,0.567164179104478,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.3","selorine",67,33,0.33943528,0.492537313432836,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.4","cazzagra",76,38,0.84677947,0.5,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.4","citocoli",76,52,0.84191877,0.68421052631579,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.4","erdellation",76,26,0.049707122,0.342105263157895,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.4","incarpritation",76,15,0.030682288,0.197368421052632,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.4","ipanelle",76,38,0.866526,0.5,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.4","seasslins",76,44,0.11813162,0.578947368421053,0.545212186564835,0.00269631456518516
"Gustatory","Gustatory.4","thuckeding",76,15,0.02635125,0.197368421052632,0.545212186564835,0.00269631456518516
"Hand_arm","Hand_arm.1","dispights",77,33,0.12862228,0.428571428571429,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.1","grumbered",77,20,0.069487154,0.25974025974026,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.1","menniated",77,38,0.2517262,0.493506493506494,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.1","quiprigraphy",77,28,0.63930655,0.363636363636364,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.1","squeasts",77,25,0.020699378,0.324675324675325,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.1","sweadles",77,42,0.75253856,0.545454545454545,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.1","trilching",77,45,0.6356467,0.584415584415584,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.2","chaspection",70,21,0.09006275,0.3,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.2","pragingness",70,23,0.62752247,0.328571428571429,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.2","raruting",70,30,0.3717487,0.428571428571429,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.2","rechetsel",70,31,0.63098305,0.442857142857143,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.2","sauging",70,36,0.13971774,0.514285714285714,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.2","wrartering",70,40,0.62784344,0.571428571428571,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.2","zimbazza",70,29,0.22252603,0.414285714285714,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.3","cacqueting",81,37,0.61441714,0.45679012345679,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.3","concinging",81,44,0.60667944,0.54320987654321,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.3","fifuffies",81,32,0.2478606,0.395061728395062,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.3","liechersedding",81,27,0.330668,0.333333333333333,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.3","shoquets",81,51,0.6074789,0.62962962962963,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.3","tyvuniated",81,33,0.28240842,0.407407407407407,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.3","urerrivuration",81,19,0.21685357,0.234567901234568,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.4","boincole",64,24,0.20640413,0.375,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.4","diruditions",64,31,0.06057709,0.484375,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.4","encrocing",64,30,0.6050645,0.46875,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.4","femiture",64,24,0.15375306,0.375,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.4","prynching",64,30,0.60415816,0.46875,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.4","repufling",64,25,0.6025213,0.390625,0.495825097333161,0.00729189543777838
"Hand_arm","Hand_arm.4","urpharities",64,28,0.101135686,0.4375,0.495825097333161,0.00729189543777838
"Haptic","Haptic.1","cazzagra",78,27,0.32132033,0.346153846153846,0.133134673116051,0.499434438599976
"Haptic","Haptic.1","crilollering",78,23,0,0.294871794871795,0.133134673116051,0.499434438599976
"Haptic","Haptic.1","fluckles",78,42,0,0.538461538461538,0.133134673116051,0.499434438599976
"Haptic","Haptic.1","pragingness",78,34,0.59776354,0.435897435897436,0.133134673116051,0.499434438599976
"Haptic","Haptic.1","seasslins",78,28,0.610929,0.358974358974359,0.133134673116051,0.499434438599976
"Haptic","Haptic.1","sweadles",78,42,0.6886978,0.538461538461538,0.133134673116051,0.499434438599976
"Haptic","Haptic.1","thuckeding",78,38,0.05805157,0.487179487179487,0.133134673116051,0.499434438599976
"Haptic","Haptic.2","aspintades",75,28,0.29113793,0.373333333333333,0.133134673116051,0.499434438599976
"Haptic","Haptic.2","briagra",75,20,0.5849769,0.266666666666667,0.133134673116051,0.499434438599976
"Haptic","Haptic.2","dabbedness",75,55,0.5977137,0.733333333333333,0.133134673116051,0.499434438599976
"Haptic","Haptic.2","margrel",75,27,0.31915203,0.36,0.133134673116051,0.499434438599976
"Haptic","Haptic.2","shomples",75,41,0.5592264,0.546666666666667,0.133134673116051,0.499434438599976
"Haptic","Haptic.2","squeanings",75,20,0,0.266666666666667,0.133134673116051,0.499434438599976
"Haptic","Haptic.2","whebbling",75,34,0,0.453333333333333,0.133134673116051,0.499434438599976
"Haptic","Haptic.3","ascodiments",68,13,0.39731148,0.191176470588235,0.133134673116051,0.499434438599976
"Haptic","Haptic.3","caeduseousness",68,34,0.038599566,0.5,0.133134673116051,0.499434438599976
"Haptic","Haptic.3","corsenations",68,36,0.5313612,0.529411764705882,0.133134673116051,0.499434438599976
"Haptic","Haptic.3","fleceils",68,32,0.5473845,0.470588235294118,0.133134673116051,0.499434438599976
"Haptic","Haptic.3","ipanelle",68,22,0.33459312,0.323529411764706,0.133134673116051,0.499434438599976
"Haptic","Haptic.3","lusidour",68,31,0.14064677,0.455882352941176,0.133134673116051,0.499434438599976
"Haptic","Haptic.3","scalilla",68,36,0.53130996,0.529411764705882,0.133134673116051,0.499434438599976
"Haptic","Haptic.4","fifuffies",71,44,0.31467295,0.619718309859155,0.133134673116051,0.499434438599976
"Haptic","Haptic.4","flicetock",71,38,0.5245836,0.535211267605634,0.133134673116051,0.499434438599976
"Haptic","Haptic.4","gormidion",71,26,0.5240029,0.366197183098592,0.133134673116051,0.499434438599976
"Haptic","Haptic.4","grumbered",71,31,0.05058957,0.436619718309859,0.133134673116051,0.499434438599976
"Haptic","Haptic.4","nusprils",71,15,0.52337766,0.211267605633803,0.133134673116051,0.499434438599976
"Haptic","Haptic.4","operrhaging",71,26,0.20761557,0.366197183098592,0.133134673116051,0.499434438599976
"Haptic","Haptic.4","susteries",71,33,0.26685226,0.464788732394366,0.133134673116051,0.499434438599976
"Head","Head.1","bambeagna",74,32,0.355068,0.432432432432432,0.129476286179199,0.511399130878307
"Head","Head.1","dispights",74,33,0.7249948,0.445945945945946,0.129476286179199,0.511399130878307
"Head","Head.1","fluckles",74,20,0.4426143,0.27027027027027,0.129476286179199,0.511399130878307
"Head","Head.1","obsightness",74,54,0.7282701,0.72972972972973,0.129476286179199,0.511399130878307
"Head","Head.1","repufling",74,23,0.39524814,0.310810810810811,0.129476286179199,0.511399130878307
"Head","Head.1","spaightness",74,36,0.754415,0.486486486486487,0.129476286179199,0.511399130878307
"Head","Head.1","urpharities",74,24,0.22001876,0.324324324324324,0.129476286179199,0.511399130878307
"Head","Head.2","chaspection",71,34,0.7129525,0.47887323943662,0.129476286179199,0.511399130878307
"Head","Head.2","covigating",71,39,0.4193649,0.549295774647887,0.129476286179199,0.511399130878307
"Head","Head.2","erpechitades",71,37,0.30651405,0.52112676056338,0.129476286179199,0.511399130878307
"Head","Head.2","frumbered",71,19,0.72124165,0.267605633802817,0.129476286179199,0.511399130878307
"Head","Head.2","recightlectly",71,31,0.7154912,0.436619718309859,0.129476286179199,0.511399130878307
"Head","Head.2","snially",71,24,0.33608064,0.338028169014085,0.129476286179199,0.511399130878307
"Head","Head.2","zimbazza",71,29,0.2884425,0.408450704225352,0.129476286179199,0.511399130878307
"Head","Head.3","bicrinations",81,44,0.697117,0.54320987654321,0.129476286179199,0.511399130878307
"Head","Head.3","enrogiciously",81,38,0.68762434,0.469135802469136,0.129476286179199,0.511399130878307
"Head","Head.3","fifuffies",81,23,0.27639523,0.283950617283951,0.129476286179199,0.511399130878307
"Head","Head.3","grumbered",81,25,0.67923796,0.308641975308642,0.129476286179199,0.511399130878307
"Head","Head.3","liechersedding",81,37,0.42234746,0.45679012345679,0.129476286179199,0.511399130878307
"Head","Head.3","menniated",81,47,0.3143819,0.580246913580247,0.129476286179199,0.511399130878307
"Head","Head.3","urreocatry",81,29,0.22436826,0.358024691358025,0.129476286179199,0.511399130878307
"Head","Head.4","conscrastions",66,46,0.46059963,0.696969696969697,0.129476286179199,0.511399130878307
"Head","Head.4","diruditions",66,42,0.6640064,0.636363636363636,0.129476286179199,0.511399130878307
"Head","Head.4","phongishments",66,24,0.40627158,0.363636363636364,0.129476286179199,0.511399130878307
"Head","Head.4","raruting",66,15,0.40353215,0.227272727272727,0.129476286179199,0.511399130878307
"Head","Head.4","risitating",66,17,0.6621543,0.257575757575758,0.129476286179199,0.511399130878307
"Head","Head.4","sauging",66,16,0.6629749,0.242424242424242,0.129476286179199,0.511399130878307
"Head","Head.4","scuptitally",66,38,0.2664002,0.575757575757576,0.129476286179199,0.511399130878307
"Interoceptive","Interoceptive.1","acchots",73,19,0.08394134,0.26027397260274,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.1","alphociration",73,47,0.72022873,0.643835616438356,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.1","ascodiments",73,17,0.10489552,0.232876712328767,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.1","caeduseousness",73,44,0.7937894,0.602739726027397,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.1","fereniration",73,44,0.75668836,0.602739726027397,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.1","lusidour",73,22,0.19625011,0.301369863013699,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.1","selorine",73,26,0.18059775,0.356164383561644,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.2","ancechuttos",65,16,0.12972705,0.246153846153846,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.2","bambeagna",65,19,0.12036456,0.292307692307692,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.2","grumbered",65,33,0.7032218,0.507692307692308,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.2","igmanilating",65,36,0.6911721,0.553846153846154,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.2","scayons",65,24,0.039349124,0.369230769230769,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.2","tygranate",65,18,0.08819076,0.276923076923077,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.2","urpharities",65,49,0.69320345,0.753846153846154,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.3","briagra",81,21,0.11849435,0.259259259259259,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.3","canmiobraine",81,35,0.680961,0.432098765432099,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.3","frumbered",81,37,0.69433665,0.45679012345679,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.3","ipanelle",81,19,0.13025068,0.234567901234568,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.3","menaprigication",81,54,0.68688405,0.666666666666667,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.3","squeanings",81,41,0.077325225,0.506172839506173,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.3","thrurring",81,36,0.23955788,0.444444444444444,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.4","corsenations",73,35,0.120103806,0.47945205479452,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.4","diadegons",73,18,0.04247637,0.246575342465753,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.4","fifuffies",73,22,0.15302896,0.301369863013699,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.4","incarpritation",73,29,0.67394793,0.397260273972603,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.4","operrhaging",73,35,0.66708755,0.47945205479452,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.4","pylisation",73,38,0.09894495,0.520547945205479,0.753111495545443,3.75219654404089e-06
"Interoceptive","Interoceptive.4","squayophrenism",73,42,0.6597019,0.575342465753425,0.753111495545443,3.75219654404089e-06
"Mouth","Mouth.1","fifuffies",82,22,0.84762245,0.268292682926829,-0.13008975688547,0.50938300921788
"Mouth","Mouth.1","fluckles",82,23,0.8316367,0.280487804878049,-0.13008975688547,0.50938300921788
"Mouth","Mouth.1","prynching",82,30,0.06522305,0.365853658536585,-0.13008975688547,0.50938300921788
"Mouth","Mouth.1","raruting",82,43,0.18963277,0.524390243902439,-0.13008975688547,0.50938300921788
"Mouth","Mouth.1","sauging",82,56,0.14419205,0.682926829268293,-0.13008975688547,0.50938300921788
"Mouth","Mouth.1","shoquets",82,28,0.1345746,0.341463414634146,-0.13008975688547,0.50938300921788
"Mouth","Mouth.1","squeanings",82,44,0.8245459,0.536585365853659,-0.13008975688547,0.50938300921788
"Mouth","Mouth.2","ancechuttos",71,23,0.80455244,0.323943661971831,-0.13008975688547,0.50938300921788
"Mouth","Mouth.2","ataulting",71,38,0.15810081,0.535211267605634,-0.13008975688547,0.50938300921788
"Mouth","Mouth.2","bicrinations",71,30,0.18348718,0.422535211267606,-0.13008975688547,0.50938300921788
"Mouth","Mouth.2","concinging",71,29,0.17878942,0.408450704225352,-0.13008975688547,0.50938300921788
"Mouth","Mouth.2","erpechitades",71,26,0.78265953,0.366197183098592,-0.13008975688547,0.50938300921788
"Mouth","Mouth.2","phongishments",71,42,0.7812286,0.591549295774648,-0.13008975688547,0.50938300921788
"Mouth","Mouth.2","scuptitally",71,25,0.12128568,0.352112676056338,-0.13008975688547,0.50938300921788
"Mouth","Mouth.3","bambeagna",69,31,0.77951777,0.449275362318841,-0.13008975688547,0.50938300921788
"Mouth","Mouth.3","boincole",69,32,0.7713749,0.463768115942029,-0.13008975688547,0.50938300921788
"Mouth","Mouth.3","chaspection",69,35,0.21619304,0.507246376811594,-0.13008975688547,0.50938300921788
"Mouth","Mouth.3","enrogiciously",69,34,0.27240083,0.492753623188406,-0.13008975688547,0.50938300921788
"Mouth","Mouth.3","fereniration",69,29,0.2368675,0.420289855072464,-0.13008975688547,0.50938300921788
"Mouth","Mouth.3","frumbered",69,20,0.1596216,0.289855072463768,-0.13008975688547,0.50938300921788
"Mouth","Mouth.3","squeasts",69,26,0.75884265,0.376811594202899,-0.13008975688547,0.50938300921788
"Mouth","Mouth.4","conscrastions",70,25,0.7560132,0.357142857142857,-0.13008975688547,0.50938300921788
"Mouth","Mouth.4","obsightness",70,12,0.24728431,0.171428571428571,-0.13008975688547,0.50938300921788
"Mouth","Mouth.4","risitating",70,37,0.24793337,0.528571428571429,-0.13008975688547,0.50938300921788
"Mouth","Mouth.4","saglidity",70,45,0.120568946,0.642857142857143,-0.13008975688547,0.50938300921788
"Mouth","Mouth.4","snially",70,40,0.7575769,0.571428571428571,-0.13008975688547,0.50938300921788
"Mouth","Mouth.4","urerrivuration",70,25,0.15489636,0.357142857142857,-0.13008975688547,0.50938300921788
"Mouth","Mouth.4","zimbazza",70,26,0.7488281,0.371428571428571,-0.13008975688547,0.50938300921788
"Olfactory","Olfactory.1","acchots",85,39,0.040865034,0.458823529411765,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.1","corsenations",85,33,0.12409171,0.388235294117647,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.1","myrticates",85,37,0.61717045,0.435294117647059,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.1","squeanings",85,22,0.059749447,0.258823529411765,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.1","susteries",85,46,0.6144511,0.541176470588235,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.1","tygranate",85,31,0.63915235,0.364705882352941,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.1","urpharities",85,47,0,0.552941176470588,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.2","ascodiments",76,36,0.58781546,0.473684210526316,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.2","aspintades",76,32,0.5839167,0.421052631578947,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.2","citocoli",76,43,0.47381434,0.56578947368421,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.2","dabbedness",76,23,0.03159093,0.302631578947368,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.2","frumbered",76,20,0.0025098696,0.263157894736842,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.2","margrel",76,37,0.14079794,0.486842105263158,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.2","tescourine",76,37,0.5811149,0.486842105263158,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.3","bambeagna",67,15,0.55451286,0.223880597014925,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.3","cazzagra",67,20,0.44117108,0.298507462686567,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.3","fifuffies",67,24,0.45670226,0.358208955223881,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.3","lusidour",67,36,0.5801769,0.537313432835821,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.3","operrhaging",67,21,0.03845884,0.313432835820896,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.3","seasslins",67,38,0.17438567,0.567164179104478,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.3","selorine",67,47,0.5432901,0.701492537313433,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.4","ancechuttos",64,21,0.5301801,0.328125,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.4","brolorous",64,33,0.53941935,0.515625,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.4","crilollering",64,17,0.011122383,0.265625,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.4","erteycole",64,26,0.5246152,0.40625,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.4","grumbered",64,15,0.014460631,0.234375,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.4","nusprils",64,55,0.06436824,0.859375,0.171421431820487,0.383097485514064
"Olfactory","Olfactory.4","thellering",64,25,0,0.390625,0.171421431820487,0.383097485514064
"Torso","Torso.1","concinging",71,29,0.22556314,0.408450704225352,0.500998944282966,0.00661440550187277
"Torso","Torso.1","fereniration",71,29,0.5636598,0.408450704225352,0.500998944282966,0.00661440550187277
"Torso","Torso.1","prebicing",71,36,0.34750956,0.507042253521127,0.500998944282966,0.00661440550187277
"Torso","Torso.1","risitating",71,28,0.060873576,0.394366197183099,0.500998944282966,0.00661440550187277
"Torso","Torso.1","sweadles",71,25,0.15832782,0.352112676056338,0.500998944282966,0.00661440550187277
"Torso","Torso.1","tyvuniated",71,37,0.6006588,0.52112676056338,0.500998944282966,0.00661440550187277
"Torso","Torso.1","urpharities",71,29,0.58434117,0.408450704225352,0.500998944282966,0.00661440550187277
